design,era,time,strategy,fpn1,fpn2,mau1,mau2,cash_flow,acq_cost,npv,fpn1_avg,fpn1_vol,fpn2_avg,fpn2_vol,cash_avg,cash_vol
3,3,26,1,101,101,0,0,0,214.96,-26.727,33.667,202,33.667,202,5.7578,564.09
3,3,27,1,101,101,0,0,0,214.96,-26.727,33.667,202,33.667,202,5.7578,564.09
3,3,28,1,101,101,0,0,0,214.96,-26.727,33.667,202,33.667,202,5.7578,564.09
3,3,29,1,101,101,0,0,0,214.96,-26.727,33.667,202,33.667,202,5.7578,564.09
3,3,30,1,101,101,0,0,0,214.96,-26.727,33.667,202,33.667,202,5.7578,564.09
4,1,1,1,101,101,0,0,-200.36,236.04,137.28,37.033,202,37.033,202,17.523,518.16
4,1,2,1,0,0,0.45688,0.45688,7.071,236.04,137.28,37.033,202,37.033,202,17.523,518.16
4,1,3,1,0,0,0.5,0.5,18.732,236.04,137.28,37.033,202,37.033,202,17.523,518.16
4,1,4,1,0,0,0.45688,0.45688,50.889,236.04,137.28,37.033,202,37.033,202,17.523,518.16
4,1,5,1,0,0,0.45688,0.45688,60.889,236.04,137.28,37.033,202,37.033,202,17.523,518.16
4,1,6,1,0,0,0.45688,0.45688,60.889,236.04,137.28,37.033,202,37.033,202,17.523,518.16
4,1,7,1,0,0,0.45688,0.45688,60.889,236.04,137.28,37.033,202,37.033,202,17.523,518.16
4,1,8,1,0,0,0.45688,0.45688,60.889,236.04,137.28,37.033,202,37.033,202,17.523,518.16
4,1,9,1,0,0,0.48712,0.48712,41.219,236.04,137.28,37.033,202,37.033,202,17.523,518.16
4,1,10,1,0,0,0.46987,0.46987,42.763,236.04,137.28,37.033,202,37.033,202,17.523,518.16
4,1,11,1,0,0,0.45688,0.45688,48.229,236.04,137.28,37.033,202,37.033,202,17.523,518.16
4,1,12,1,0,0,0.45688,0.45688,59.229,236.04,137.28,37.033,202,37.033,202,17.523,518.16
4,1,13,1,0,0,0.45688,0.45688,59.229,236.04,137.28,37.033,202,37.033,202,17.523,518.16
4,1,14,1,0,0,0.45688,0.45688,59.229,236.04,137.28,37.033,202,37.033,202,17.523,518.16
4,1,15,1,0,0,0.45688,0.45688,59.229,236.04,137.28,37.033,202,37.033,202,17.523,518.16
4,1,16,1,0,0,0.40709,0.40709,-56.665,236.04,137.28,37.033,202,37.033,202,17.523,518.16
4,1,17,1,0,0,0.40709,0.40709,23.335,236.04,137.28,37.033,202,37.033,202,17.523,518.16
4,1,18,1,0,0,0.40709,0.40709,23.335,236.04,137.28,37.033,202,37.033,202,17.523,518.16
4,1,19,1,0,0,0.40709,0.40709,23.335,236.04,137.28,37.033,202,37.033,202,17.523,518.16
4,1,20,1,0,0,0.40709,0.40709,23.335,236.04,137.28,37.033,202,37.033,202,17.523,518.16
4,1,21,1,101,101,0,0,0,236.04,137.28,37.033,202,37.033,202,17.523,518.16
4,1,22,1,101,101,0,0,0,236.04,137.28,37.033,202,37.033,202,17.523,518.16
4,1,23,1,101,101,0,0,0,236.04,137.28,37.033,202,37.033,202,17.523,518.16
4,1,24,1,101,101,0,0,0,236.04,137.28,37.033,202,37.033,202,17.523,518.16
4,1,25,1,101,101,0,0,0,236.04,137.28,37.033,202,37.033,202,17.523,518.16
4,1,26,1,101,101,0,0,0,236.04,137.28,37.033,202,37.033,202,17.523,518.16
4,1,27,1,101,101,0,0,0,236.04,137.28,37.033,202,37.033,202,17.523,518.16
4,1,28,1,101,101,0,0,0,236.04,137.28,37.033,202,37.033,202,17.523,518.16
4,1,29,1,101,101,0,0,0,236.04,137.28,37.033,202,37.033,202,17.523,518.16
4,1,30,1,101,101,0,0,0,236.04,137.28,37.033,202,37.033,202,17.523,518.16
4,2,1,1,101,101,0,0,-200.36,236.04,-69.234,33.667,404,33.667,404,0.77225,395.25
4,2,2,1,0,0,0.47362,0.47362,49.398,236.04,-69.234,33.667,404,33.667,404,0.77225,395.25
4,2,3,1,0,0,0.48712,0.48712,41.219,236.04,-69.234,33.667,404,33.667,404,0.77225,395.25
4,2,4,1,0,0,0.5,0.5,10.684,236.04,-69.234,33.667,404,33.667,404,0.77225,395.25
4,2,5,1,0,0,0.5,0.5,10.684,236.04,-69.234,33.667,404,33.667,404,0.77225,395.25
4,2,6,1,0,0,0.5,0.5,10.684,236.04,-69.234,33.667,404,33.667,404,0.77225,395.25
4,2,7,1,0,0,0.5,0.5,10.684,236.04,-69.234,33.667,404,33.667,404,0.77225,395.25
4,2,8,1,0,0,0.5,0.5,10.684,236.04,-69.234,33.667,404,33.667,404,0.77225,395.25
4,2,9,1,0,0,0.5,0.5,5.9568,236.04,-69.234,33.667,404,33.667,404,0.77225,395.25
4,2,10,1,0,0,0.5,0.5,18.732,236.04,-69.234,33.667,404,33.667,404,0.77225,395.25
4,2,11,1,0,0,0.45688,0.45688,2.3443,236.04,-69.234,33.667,404,33.667,404,0.77225,395.25
4,2,12,1,101,101,0,0,0,236.04,-69.234,33.667,404,33.667,404,0.77225,395.25
4,2,13,1,0,0,0.42129,0.42129,-24.592,236.04,-69.234,33.667,404,33.667,404,0.77225,395.25
4,2,14,1,0,0,0.42129,0.42129,6.408,236.04,-69.234,33.667,404,33.667,404,0.77225,395.25
4,2,15,1,0,0,0.42129,0.42129,6.408,236.04,-69.234,33.667,404,33.667,404,0.77225,395.25
4,2,16,1,0,0,0.42129,0.42129,6.408,236.04,-69.234,33.667,404,33.667,404,0.77225,395.25
4,2,17,1,0,0,0.42129,0.42129,6.408,236.04,-69.234,33.667,404,33.667,404,0.77225,395.25
4,2,18,1,0,0,0.45688,0.45688,8.6835,236.04,-69.234,33.667,404,33.667,404,0.77225,395.25
4,2,19,1,0,0,0.45688,0.45688,10.684,236.04,-69.234,33.667,404,33.667,404,0.77225,395.25
4,2,20,1,0,0,0.45688,0.45688,10.684,236.04,-69.234,33.667,404,33.667,404,0.77225,395.25
4,2,21,1,0,0,0.45688,0.45688,10.684,236.04,-69.234,33.667,404,33.667,404,0.77225,395.25
4,2,22,1,0,0,0.45688,0.45688,10.684,236.04,-69.234,33.667,404,33.667,404,0.77225,395.25
4,2,23,1,101,101,0,0,0,236.04,-69.234,33.667,404,33.667,404,0.77225,395.25
4,2,24,1,101,101,0,0,0,236.04,-69.234,33.667,404,33.667,404,0.77225,395.25
4,2,25,1,101,101,0,0,0,236.04,-69.234,33.667,404,33.667,404,0.77225,395.25
4,2,26,1,101,101,0,0,0,236.04,-69.234,33.667,404,33.667,404,0.77225,395.25
4,2,27,1,101,101,0,0,0,236.04,-69.234,33.667,404,33.667,404,0.77225,395.25
4,2,28,1,101,101,0,0,0,236.04,-69.234,33.667,404,33.667,404,0.77225,395.25
4,2,29,1,101,101,0,0,0,236.04,-69.234,33.667,404,33.667,404,0.77225,395.25
4,2,30,1,101,101,0,0,0,236.04,-69.234,33.667,404,33.667,404,0.77225,395.25
4,3,1,1,101,101,0,0,-200.36,236.04,-63.742,33.667,202,33.667,202,4.5088,586.56
4,3,2,1,0,0,0.5,0.5,16.119,236.04,-63.742,33.667,202,33.667,202,4.5088,586.56
4,3,3,1,0,0,0.44873,0.44873,-10.316,236.04,-63.742,33.667,202,33.667,202,4.5088,586.56
4,3,4,1,0,0,0.5,0.5,20.562,236.04,-63.742,33.667,202,33.667,202,4.5088,586.56
4,3,5,1,0,0,0.28632,0.28632,-79.708,236.04,-63.742,33.667,202,33.667,202,4.5088,586.56
4,3,6,1,0,0,0.28632,0.28632,52.292,236.04,-63.742,33.667,202,33.667,202,4.5088,586.56
4,3,7,1,0,0,0.28632,0.28632,52.292,236.04,-63.742,33.667,202,33.667,202,4.5088,586.56
4,3,8,1,0,0,0.28632,0.28632,52.292,236.04,-63.742,33.667,202,33.667,202,4.5088,586.56
4,3,9,1,0,0,0.28632,0.28632,52.292,236.04,-63.742,33.667,202,33.667,202,4.5088,586.56
4,3,10,1,0,0,0.44873,0.44873,20.459,236.04,-63.742,33.667,202,33.667,202,4.5088,586.56
4,3,11,1,0,0,0.5,0.5,20.562,236.04,-63.742,33.667,202,33.667,202,4.5088,586.56
4,3,12,1,0,0,0.45123,0.45123,17.156,236.04,-63.742,33.667,202,33.667,202,4.5088,586.56
4,3,13,1,0,0,0.45123,0.45123,30.156,236.04,-63.742,33.667,202,33.667,202,4.5088,586.56
4,3,14,1,0,0,0.45123,0.45123,30.156,236.04,-63.742,33.667,202,33.667,202,4.5088,586.56
4,3,15,1,0,0,0.45123,0.45123,30.156,236.04,-63.742,33.667,202,33.667,202,4.5088,586.56
4,3,16,1,0,0,0.45123,0.45123,30.156,236.04,-63.742,33.667,202,33.667,202,4.5088,586.56
4,3,17,1,0,0,0.5,0.5,-0.60034,236.04,-63.742,33.667,202,33.667,202,4.5088,586.56
4,3,18,1,0,0,0.5,0.5,0.39966,236.04,-63.742,33.667,202,33.667,202,4.5088,586.56
4,3,19,1,0,0,0.5,0.5,0.39966,236.04,-63.742,33.667,202,33.667,202,4.5088,586.56
4,3,20,1,0,0,0.5,0.5,0.39966,236.04,-63.742,33.667,202,33.667,202,4.5088,586.56
4,3,21,1,0,0,0.5,0.5,0.39966,236.04,-63.742,33.667,202,33.667,202,4.5088,586.56
4,3,22,1,101,101,0,0,0,236.04,-63.742,33.667,202,33.667,202,4.5088,586.56
4,3,23,1,101,101,0,0,0,236.04,-63.742,33.667,202,33.667,202,4.5088,586.56
4,3,24,1,101,101,0,0,0,236.04,-63.742,33.667,202,33.667,202,4.5088,586.56
4,3,25,1,101,101,0,0,0,236.04,-63.742,33.667,202,33.667,202,4.5088,586.56
4,3,26,1,101,101,0,0,0,236.04,-63.742,33.667,202,33.667,202,4.5088,586.56
4,3,27,1,101,101,0,0,0,236.04,-63.742,33.667,202,33.667,202,4.5088,586.56
4,3,28,1,101,101,0,0,0,236.04,-63.742,33.667,202,33.667,202,4.5088,586.56
4,3,29,1,101,101,0,0,0,236.04,-63.742,33.667,202,33.667,202,4.5088,586.56
4,3,30,1,101,101,0,0,0,236.04,-63.742,33.667,202,33.667,202,4.5088,586.56
5,1,1,1,101,101,0,0,-285.57,222.99,80.965,37.033,202,37.033,202,14.043,653.5
5,1,2,1,0,0,0.33396,0.33396,32.815,222.99,80.965,37.033,202,37.033,202,14.043,653.5
5,1,3,1,0,0,0.33396,0.33396,54.815,222.99,80.965,37.033,202,37.033,202,14.043,653.5
5,1,4,1,0,0,0.33396,0.33396,54.815,222.99,80.965,37.033,202,37.033,202,14.043,653.5
5,1,5,1,0,0,0.33396,0.33396,54.815,222.99,80.965,37.033,202,37.033,202,14.043,653.5
5,1,6,1,0,0,0.33396,0.33396,54.815,222.99,80.965,37.033,202,37.033,202,14.043,653.5
5,1,7,1,0,0,0.45688,0.45688,58.229,222.99,80.965,37.033,202,37.033,202,14.043,653.5
5,1,8,1,0,0,0.45688,0.45688,59.229,222.99,80.965,37.033,202,37.033,202,14.043,653.5
5,1,9,1,0,0,0.45688,0.45688,59.229,222.99,80.965,37.033,202,37.033,202,14.043,653.5
5,1,10,1,0,0,0.45688,0.45688,59.229,222.99,80.965,37.033,202,37.033,202,14.043,653.5
5,1,11,1,0,0,0.45688,0.45688,59.229,222.99,80.965,37.033,202,37.033,202,14.043,653.5
5,1,12,1,0,0,0.45123,0.45123,17.156,222.99,80.965,37.033,202,37.033,202,14.043,653.5
5,1,13,1,0,0,0.5,0.5,22.459,222.99,80.965,37.033,202,37.033,202,14.043,653.5
5,1,14,1,0,0,0.5,0.5,23.459,222.99,80.965,37.033,202,37.033,202,14.043,653.5
5,1,15,1,0,0,0.5,0.5,60.889,222.99,80.965,37.033,202,37.033,202,14.043,653.5
5,1,16,1,0,0,0.40709,0.40709,-57.665,222.99,80.965,37.033,202,37.033,202,14.043,653.5
5,1,17,1,0,0,0.40709,0.40709,23.335,222.99,80.965,37.033,202,37.033,202,14.043,653.5
5,1,18,1,0,0,0.40709,0.40709,23.335,222.99,80.965,37.033,202,37.033,202,14.043,653.5
5,1,19,1,0,0,0.40709,0.40709,23.335,222.99,80.965,37.033,202,37.033,202,14.043,653.5
5,1,20,1,0,0,0.40709,0.40709,23.335,222.99,80.965,37.033,202,37.033,202,14.043,653.5
5,1,21,1,101,101,0,0,0,222.99,80.965,37.033,202,37.033,202,14.043,653.5
5,1,22,1,101,101,0,0,0,222.99,80.965,37.033,202,37.033,202,14.043,653.5
5,1,23,1,101,101,0,0,0,222.99,80.965,37.033,202,37.033,202,14.043,653.5
5,1,24,1,101,101,0,0,0,222.99,80.965,37.033,202,37.033,202,14.043,653.5
5,1,25,1,101,101,0,0,0,222.99,80.965,37.033,202,37.033,202,14.043,653.5
5,1,26,1,101,101,0,0,0,222.99,80.965,37.033,202,37.033,202,14.043,653.5
5,1,27,1,101,101,0,0,0,222.99,80.965,37.033,202,37.033,202,14.043,653.5
5,1,28,1,101,101,0,0,0,222.99,80.965,37.033,202,37.033,202,14.043,653.5
5,1,29,1,101,101,0,0,0,222.99,80.965,37.033,202,37.033,202,14.043,653.5
5,1,30,1,101,101,0,0,0,222.99,80.965,37.033,202,37.033,202,14.043,653.5
5,2,1,1,101,101,0,0,-285.57,222.99,-148.08,33.667,404,33.667,404,-1.8349,494.47
5,2,2,1,0,0,0.47362,0.47362,56.398,222.99,-148.08,33.667,404,33.667,404,-1.8349,494.47
5,2,3,1,0,0,0.48712,0.48712,41.219,222.99,-148.08,33.667,404,33.667,404,-1.8349,494.47
5,2,4,1,0,0,0.5,0.5,10.684,222.99,-148.08,33.667,404,33.667,404,-1.8349,494.47
5,2,5,1,0,0,0.5,0.5,10.684,222.99,-148.08,33.667,404,33.667,404,-1.8349,494.47
5,2,6,1,0,0,0.5,0.5,10.684,222.99,-148.08,33.667,404,33.667,404,-1.8349,494.47
5,2,7,1,0,0,0.5,0.5,10.684,222.99,-148.08,33.667,404,33.667,404,-1.8349,494.47
5,2,8,1,0,0,0.5,0.5,10.684,222.99,-148.08,33.667,404,33.667,404,-1.8349,494.47
5,2,9,1,0,0,0.5,0.5,5.9568,222.99,-148.08,33.667,404,33.667,404,-1.8349,494.47
5,2,10,1,0,0,0.5,0.5,18.732,222.99,-148.08,33.667,404,33.667,404,-1.8349,494.47
5,2,11,1,0,0,0.45688,0.45688,2.3443,222.99,-148.08,33.667,404,33.667,404,-1.8349,494.47
5,2,12,1,101,101,0,0,0,222.99,-148.08,33.667,404,33.667,404,-1.8349,494.47
5,2,13,1,0,0,0.42129,0.42129,-24.592,222.99,-148.08,33.667,404,33.667,404,-1.8349,494.47
5,2,14,1,0,0,0.42129,0.42129,6.408,222.99,-148.08,33.667,404,33.667,404,-1.8349,494.47
5,2,15,1,0,0,0.42129,0.42129,6.408,222.99,-148.08,33.667,404,33.667,404,-1.8349,494.47
5,2,16,1,0,0,0.42129,0.42129,6.408,222.99,-148.08,33.667,404,33.667,404,-1.8349,494.47
5,2,17,1,0,0,0.42129,0.42129,6.408,222.99,-148.08,33.667,404,33.667,404,-1.8349,494.47
5,2,18,1,0,0,0.45688,0.45688,8.6835,222.99,-148.08,33.667,404,33.667,404,-1.8349,494.47
5,2,19,1,0,0,0.45688,0.45688,10.684,222.99,-148.08,33.667,404,33.667,404,-1.8349,494.47
5,2,20,1,0,0,0.45688,0.45688,10.684,222.99,-148.08,33.667,404,33.667,404,-1.8349,494.47
5,2,21,1,0,0,0.45688,0.45688,10.684,222.99,-148.08,33.667,404,33.667,404,-1.8349,494.47
5,2,22,1,0,0,0.45688,0.45688,10.684,222.99,-148.08,33.667,404,33.667,404,-1.8349,494.47
5,2,23,1,101,101,0,0,0,222.99,-148.08,33.667,404,33.667,404,-1.8349,494.47
5,2,24,1,101,101,0,0,0,222.99,-148.08,33.667,404,33.667,404,-1.8349,494.47
5,2,25,1,101,101,0,0,0,222.99,-148.08,33.667,404,33.667,404,-1.8349,494.47
5,2,26,1,101,101,0,0,0,222.99,-148.08,33.667,404,33.667,404,-1.8349,494.47
5,2,27,1,101,101,0,0,0,222.99,-148.08,33.667,404,33.667,404,-1.8349,494.47
5,2,28,1,101,101,0,0,0,222.99,-148.08,33.667,404,33.667,404,-1.8349,494.47
5,2,29,1,101,101,0,0,0,222.99,-148.08,33.667,404,33.667,404,-1.8349,494.47
5,2,30,1,101,101,0,0,0,222.99,-148.08,33.667,404,33.667,404,-1.8349,494.47
5,3,1,1,101,101,0,0,-285.57,222.99,-143.5,33.667,202,33.667,202,1.8683,683.78
5,3,2,1,0,0,0.5,0.5,22.119,222.99,-143.5,33.667,202,33.667,202,1.8683,683.78
5,3,3,1,0,0,0.44873,0.44873,-10.316,222.99,-143.5,33.667,202,33.667,202,1.8683,683.78
5,3,4,1,0,0,0.5,0.5,20.562,222.99,-143.5,33.667,202,33.667,202,1.8683,683.78
5,3,5,1,0,0,0.28632,0.28632,-79.708,222.99,-143.5,33.667,202,33.667,202,1.8683,683.78
5,3,6,1,0,0,0.28632,0.28632,52.292,222.99,-143.5,33.667,202,33.667,202,1.8683,683.78
5,3,7,1,0,0,0.28632,0.28632,52.292,222.99,-143.5,33.667,202,33.667,202,1.8683,683.78
5,3,8,1,0,0,0.28632,0.28632,52.292,222.99,-143.5,33.667,202,33.667,202,1.8683,683.78
5,3,9,1,0,0,0.28632,0.28632,52.292,222.99,-143.5,33.667,202,33.667,202,1.8683,683.78
5,3,10,1,0,0,0.44873,0.44873,20.459,222.99,-143.5,33.667,202,33.667,202,1.8683,683.78
5,3,11,1,0,0,0.5,0.5,20.562,222.99,-143.5,33.667,202,33.667,202,1.8683,683.78
5,3,12,1,0,0,0.45123,0.45123,17.156,222.99,-143.5,33.667,202,33.667,202,1.8683,683.78
5,3,13,1,0,0,0.45123,0.45123,30.156,222.99,-143.5,33.667,202,33.667,202,1.8683,683.78
5,3,14,1,0,0,0.45123,0.45123,30.156,222.99,-143.5,33.667,202,33.667,202,1.8683,683.78
5,3,15,1,0,0,0.45123,0.45123,30.156,222.99,-143.5,33.667,202,33.667,202,1.8683,683.78
5,3,16,1,0,0,0.45123,0.45123,30.156,222.99,-143.5,33.667,202,33.667,202,1.8683,683.78
5,3,17,1,0,0,0.5,0.5,-0.60034,222.99,-143.5,33.667,202,33.667,202,1.8683,683.78
5,3,18,1,0,0,0.5,0.5,0.39966,222.99,-143.5,33.667,202,33.667,202,1.8683,683.78
5,3,19,1,0,0,0.5,0.5,0.39966,222.99,-143.5,33.667,202,33.667,202,1.8683,683.78
5,3,20,1,0,0,0.5,0.5,0.39966,222.99,-143.5,33.667,202,33.667,202,1.8683,683.78
5,3,21,1,0,0,0.5,0.5,0.39966,222.99,-143.5,33.667,202,33.667,202,1.8683,683.78
5,3,22,1,101,101,0,0,0,222.99,-143.5,33.667,202,33.667,202,1.8683,683.78
5,3,23,1,101,101,0,0,0,222.99,-143.5,33.667,202,33.667,202,1.8683,683.78
5,3,24,1,101,101,0,0,0,222.99,-143.5,33.667,202,33.667,202,1.8683,683.78
5,3,25,1,101,101,0,0,0,222.99,-143.5,33.667,202,33.667,202,1.8683,683.78
5,3,26,1,101,101,0,0,0,222.99,-143.5,33.667,202,33.667,202,1.8683,683.78
5,3,27,1,101,101,0,0,0,222.99,-143.5,33.667,202,33.667,202,1.8683,683.78
5,3,28,1,101,101,0,0,0,222.99,-143.5,33.667,202,33.667,202,1.8683,683.78
5,3,29,1,101,101,0,0,0,222.99,-143.5,33.667,202,33.667,202,1.8683,683.78
5,3,30,1,101,101,0,0,0,222.99,-143.5,33.667,202,33.667,202,1.8683,683.78
6,1,1,1,101,101,0,0,-250.27,247.06,97.365,37.033,202,37.033,202,16.226,568.07
6,1,2,1,0,0,0.45688,0.45688,18.071,247.06,97.365,37.033,202,37.033,202,16.226,568.07
6,1,3,1,0,0,0.5,0.5,18.732,247.06,97.365,37.033,202,37.033,202,16.226,568.07
6,1,4,1,0,0,0.45688,0.45688,50.889,247.06,97.365,37.033,202,37.033,202,16.226,568.07
6,1,5,1,0,0,0.45688,0.45688,60.889,247.06,97.365,37.033,202,37.033,202,16.226,568.07
6,1,6,1,0,0,0.45688,0.45688,60.889,247.06,97.365,37.033,202,37.033,202,16.226,568.07
6,1,7,1,0,0,0.45688,0.45688,60.889,247.06,97.365,37.033,202,37.033,202,16.226,568.07
6,1,8,1,0,0,0.45688,0.45688,60.889,247.06,97.365,37.033,202,37.033,202,16.226,568.07
6,1,9,1,0,0,0.48712,0.48712,41.219,247.06,97.365,37.033,202,37.033,202,16.226,568.07
6,1,10,1,0,0,0.46987,0.46987,42.763,247.06,97.365,37.033,202,37.033,202,16.226,568.07
6,1,11,1,0,0,0.45688,0.45688,48.229,247.06,97.365,37.033,202,37.033,202,16.226,568.07
6,1,12,1,0,0,0.45688,0.45688,59.229,247.06,97.365,37.033,202,37.033,202,16.226,568.07
6,1,13,1,0,0,0.45688,0.45688,59.229,247.06,97.365,37.033,202,37.033,202,16.226,568.07
6,1,14,1,0,0,0.45688,0.45688,59.229,247.06,97.365,37.033,202,37.033,202,16.226,568.07
6,1,15,1,0,0,0.45688,0.45688,59.229,247.06,97.365,37.033,202,37.033,202,16.226,568.07
6,1,16,1,0,0,0.40709,0.40709,-56.665,247.06,97.365,37.033,202,37.033,202,16.226,568.07
6,1,17,1,0,0,0.40709,0.40709,23.335,247.06,97.365,37.033,202,37.033,202,16.226,568.07
6,1,18,1,0,0,0.40709,0.40709,23.335,247.06,97.365,37.033,202,37.033,202,16.226,568.07
6,1,19,1,0,0,0.40709,0.40709,23.335,247.06,97.365,37.033,202,37.033,202,16.226,568.07
6,1,20,1,0,0,0.40709,0.40709,23.335,247.06,97.365,37.033,202,37.033,202,16.226,568.07
6,1,21,1,101,101,0,0,0,247.06,97.365,37.033,202,37.033,202,16.226,568.07
6,1,22,1,101,101,0,0,0,247.06,97.365,37.033,202,37.033,202,16.226,568.07
6,1,23,1,101,101,0,0,0,247.06,97.365,37.033,202,37.033,202,16.226,568.07
6,1,24,1,101,101,0,0,0,247.06,97.365,37.033,202,37.033,202,16.226,568.07
6,1,25,1,101,101,0,0,0,247.06,97.365,37.033,202,37.033,202,16.226,568.07
6,1,26,1,101,101,0,0,0,247.06,97.365,37.033,202,37.033,202,16.226,568.07
6,1,27,1,101,101,0,0,0,247.06,97.365,37.033,202,37.033,202,16.226,568.07
6,1,28,1,101,101,0,0,0,247.06,97.365,37.033,202,37.033,202,16.226,568.07
6,1,29,1,101,101,0,0,0,247.06,97.365,37.033,202,37.033,202,16.226,568.07
6,1,30,1,101,101,0,0,0,247.06,97.365,37.033,202,37.033,202,16.226,568.07
6,2,1,1,101,101,0,0,-250.27,247.06,-111.69,33.667,404,33.667,404,-0.57884,454.81
6,2,2,1,0,0,0.34417,0.34417,45.783,247.06,-111.69,33.667,404,33.667,404,-0.57884,454.81
6,2,3,1,0,0,0.48712,0.48712,54.219,247.06,-111.69,33.667,404,33.667,404,-0.57884,454.81
6,2,4,1,0,0,0.5,0.5,10.684,247.06,-111.69,33.667,404,33.667,404,-0.57884,454.81
6,2,5,1,0,0,0.5,0.5,10.684,247.06,-111.69,33.667,404,33.667,404,-0.57884,454.81
6,2,6,1,0,0,0.5,0.5,10.684,247.06,-111.69,33.667,404,33.667,404,-0.57884,454.81
6,2,7,1,0,0,0.5,0.5,10.684,247.06,-111.69,33.667,404,33.667,404,-0.57884,454.81
6,2,8,1,0,0,0.5,0.5,10.684,247.06,-111.69,33.667,404,33.667,404,-0.57884,454.81
6,2,9,1,0,0,0.5,0.5,5.9568,247.06,-111.69,33.667,404,33.667,404,-0.57884,454.81
6,2,10,1,0,0,0.5,0.5,18.732,247.06,-111.69,33.667,404,33.667,404,-0.57884,454.81
6,2,11,1,0,0,0.45688,0.45688,2.3443,247.06,-111.69,33.667,404,33.667,404,-0.57884,454.81
6,2,12,1,101,101,0,0,0,247.06,-111.69,33.667,404,33.667,404,-0.57884,454.81
6,2,13,1,0,0,0.42129,0.42129,-24.592,247.06,-111.69,33.667,404,33.667,404,-0.57884,454.81
6,2,14,1,0,0,0.42129,0.42129,6.408,247.06,-111.69,33.667,404,33.667,404,-0.57884,454.81
6,2,15,1,0,0,0.42129,0.42129,6.408,247.06,-111.69,33.667,404,33.667,404,-0.57884,454.81
6,2,16,1,0,0,0.42129,0.42129,6.408,247.06,-111.69,33.667,404,33.667,404,-0.57884,454.81
6,2,17,1,0,0,0.42129,0.42129,6.408,247.06,-111.69,33.667,404,33.667,404,-0.57884,454.81
6,2,18,1,0,0,0.45688,0.45688,8.6835,247.06,-111.69,33.667,404,33.667,404,-0.57884,454.81
6,2,19,1,0,0,0.45688,0.45688,10.684,247.06,-111.69,33.667,404,33.667,404,-0.57884,454.81
6,2,20,1,0,0,0.45688,0.45688,10.684,247.06,-111.69,33.667,404,33.667,404,-0.57884,454.81
6,2,21,1,0,0,0.45688,0.45688,10.684,247.06,-111.69,33.667,404,33.667,404,-0.57884,454.81
6,2,22,1,0,0,0.45688,0.45688,10.684,247.06,-111.69,33.667,404,33.667,404,-0.57884,454.81
6,2,23,1,101,101,0,0,0,247.06,-111.69,33.667,404,33.667,404,-0.57884,454.81
6,2,24,1,101,101,0,0,0,247.06,-111.69,33.667,404,33.667,404,-0.57884,454.81
6,2,25,1,101,101,0,0,0,247.06,-111.69,33.667,404,33.667,404,-0.57884,454.81
6,2,26,1,101,101,0,0,0,247.06,-111.69,33.667,404,33.667,404,-0.57884,454.81
6,2,27,1,101,101,0,0,0,247.06,-111.69,33.667,404,33.667,404,-0.57884,454.81
6,2,28,1,101,101,0,0,0,247.06,-111.69,33.667,404,33.667,404,-0.57884,454.81
6,2,29,1,101,101,0,0,0,247.06,-111.69,33.667,404,33.667,404,-0.57884,454.81
6,2,30,1,101,101,0,0,0,247.06,-111.69,33.667,404,33.667,404,-0.57884,454.81
6,3,1,1,101,101,0,0,-250.27,247.06,-103.66,33.667,202,33.667,202,3.2115,658.48
6,3,2,1,0,0,0.5,0.5,27.119,247.06,-103.66,33.667,202,33.667,202,3.2115,658.48
6,3,3,1,0,0,0.44873,0.44873,-10.316,247.06,-103.66,33.667,202,33.667,202,3.2115,658.48
6,3,4,1,0,0,0.5,0.5,20.562,247.06,-103.66,33.667,202,33.667,202,3.2115,658.48
6,3,5,1,0,0,0.28632,0.28632,-79.708,247.06,-103.66,33.667,202,33.667,202,3.2115,658.48
6,3,6,1,0,0,0.28632,0.28632,52.292,247.06,-103.66,33.667,202,33.667,202,3.2115,658.48
6,3,7,1,0,0,0.28632,0.28632,52.292,247.06,-103.66,33.667,202,33.667,202,3.2115,658.48
6,3,8,1,0,0,0.28632,0.28632,52.292,247.06,-103.66,33.667,202,33.667,202,3.2115,658.48
6,3,9,1,0,0,0.28632,0.28632,52.292,247.06,-103.66,33.667,202,33.667,202,3.2115,658.48
6,3,10,1,0,0,0.44873,0.44873,20.459,247.06,-103.66,33.667,202,33.667,202,3.2115,658.48
6,3,11,1,0,0,0.5,0.5,20.562,247.06,-103.66,33.667,202,33.667,202,3.2115,658.48
6,3,12,1,0,0,0.45123,0.45123,17.156,247.06,-103.66,33.667,202,33.667,202,3.2115,658.48
6,3,13,1,0,0,0.45123,0.45123,30.156,247.06,-103.66,33.667,202,33.667,202,3.2115,658.48
6,3,14,1,0,0,0.45123,0.45123,30.156,247.06,-103.66,33.667,202,33.667,202,3.2115,658.48
6,3,15,1,0,0,0.45123,0.45123,30.156,247.06,-103.66,33.667,202,33.667,202,3.2115,658.48
6,3,16,1,0,0,0.45123,0.45123,30.156,247.06,-103.66,33.667,202,33.667,202,3.2115,658.48
6,3,17,1,0,0,0.5,0.5,-0.60034,247.06,-103.66,33.667,202,33.667,202,3.2115,658.48
6,3,18,1,0,0,0.5,0.5,0.39966,247.06,-103.66,33.667,202,33.667,202,3.2115,658.48
