design_id,L,B,D,Crane,POB,Power,LWI,MP,Fuel,ROV,DP,Deck_Area,ROI,MAU1,MAU2,CAPEX
27.2,180,35,11,800,250,15000,600,0,0,1,1,2728.6,0.031989,0.30854,0.334,304.32
27.3,120,20,14,800,250,15000,600,0,0,1,1,368.67,0.063682,0.52704,0.40158,232.63
27.4,140,20,14,800,250,15000,600,0,0,1,1,600.59,0.057478,0.45617,0.4303,243.87
27.5,160,20,14,800,250,15000,600,0,0,1,1,838.06,0.051822,0.42654,0.41888,255.12
27.6,180,20,14,800,250,15000,600,0,0,1,1,1080.5,0.046643,0.39795,0.40379,266.37
27.7,120,25,14,800,250,15000,600,0,0,1,1,688.67,0.054586,0.44122,0.39681,249.5
27.8,140,25,14,800,250,15000,600,0,0,1,1,989.44,0.047896,0.405,0.3893,263.56
27.9,160,25,14,800,250,15000,600,0,0,1,1,1297.4,0.041883,0.37036,0.37433,277.61
28,180,25,14,800,250,15000,600,0,0,1,1,1611.8,0.03645,0.3372,0.35612,291.67
28.1,120,30,14,800,250,15000,600,0,0,1,1,1020.5,0.046643,0.39795,0.36226,266.37
28.2,140,30,14,800,250,15000,600,0,0,1,1,1392.4,0.039645,0.35692,0.3514,283.24
28.3,160,30,14,800,250,15000,600,0,0,1,1,1773.3,0.033435,0.31797,0.33357,300.1
28.4,180,30,14,800,250,15000,600,0,0,1,1,2162.1,0.027885,0.28094,0.31294,316.97
28.5,120,35,14,800,250,15000,600,0,0,1,1,1362.4,0.039645,0.35692,0.32996,283.24
28.6,140,35,14,800,250,15000,600,0,0,1,1,1807.6,0.032467,0.31167,0.31632,302.92
28.7,160,35,14,800,250,15000,600,0,0,1,1,2263.3,0.026164,0.26899,0.29622,322.6
28.8,180,35,14,800,250,15000,600,0,0,1,1,2728.6,0.020586,0.22865,0.27374,342.28
28.9,120,20,8,400,350,15000,600,0,0,1,1,174.1,0.087475,0.59087,0.47584,195.9
29,140,20,8,400,350,15000,600,0,0,1,1,406.02,0.082446,0.57135,0.50418,202.33
29.1,160,20,8,400,350,15000,600,0,0,1,1,643.49,0.077727,0.55218,0.51479,208.75
29.2,180,20,8,400,350,15000,600,0,0,1,1,885.92,0.07329,0.53336,0.51633,215.18
29.3,120,25,8,400,350,15000,600,0,0,1,1,494.1,0.08005,0.56172,0.45416,205.54
29.4,140,25,8,400,350,15000,600,0,0,1,1,794.87,0.074374,0.53803,0.47958,213.57
29.5,160,25,8,400,350,15000,600,0,0,1,1,1102.8,0.06911,0.51488,0.48747,221.61
29.6,180,25,8,400,350,15000,600,0,0,1,1,1417.2,0.064215,0.49227,0.48646,229.64
29.7,120,30,8,400,350,15000,600,0,0,1,1,825.92,0.07329,0.53336,0.43328,215.18
29.8,140,30,8,400,350,15000,600,0,0,1,1,1197.9,0.06711,0.50578,0.45605,224.82
29.9,160,30,8,400,350,15000,600,0,0,1,1,1578.7,0.061438,0.47895,0.4615,234.46
30,180,30,8,400,350,15000,600,0,0,1,1,1967.5,0.056215,0.42489,0.44516,244.1
30.1,120,35,8,400,350,15000,600,0,0,1,1,1167.9,0.06711,0.50578,0.41317,224.82
30.2,140,35,8,400,350,15000,600,0,0,1,1,1613,0.060538,0.47455,0.43355,236.06
30.3,160,35,8,400,350,15000,600,0,0,1,1,2068.8,0.054564,0.41632,0.43056,247.31
30.4,180,35,8,400,350,15000,600,0,0,1,1,2534,0.049109,0.38701,0.41476,258.56
30.5,120,20,11,400,350,15000,600,0,0,1,1,174.1,0.076593,0.54744,0.44362,210.36
30.6,140,20,11,400,350,15000,600,0,0,1,1,406.02,0.070649,0.52177,0.46768,219.2
30.7,160,20,11,400,350,15000,600,0,0,1,1,643.49,0.065166,0.49675,0.47432,228.03
30.8,180,20,11,400,350,15000,600,0,0,1,1,885.92,0.060093,0.47236,0.47216,236.87
30.9,120,25,11,400,350,15000,600,0,0,1,1,494.1,0.067854,0.50918,0.41564,223.61
31,140,25,11,400,350,15000,600,0,0,1,1,794.87,0.061325,0.4784,0.4363,234.66
31.1,160,25,11,400,350,15000,600,0,0,1,1,1102.8,0.055384,0.42059,0.434,245.7
31.2,180,25,11,400,350,15000,600,0,0,1,1,1417.2,0.049953,0.39165,0.41846,256.75
31.3,120,30,11,400,350,15000,600,0,0,1,1,825.92,0.060093,0.47236,0.3891,236.87
31.4,140,30,11,400,350,15000,600,0,0,1,1,1197.9,0.053154,0.40889,0.41219,250.12
31.5,160,30,11,400,350,15000,600,0,0,1,1,1578.7,0.046914,0.37477,0.39732,263.38
31.6,180,30,11,400,350,15000,600,0,0,1,1,1967.5,0.041272,0.34207,0.37916,276.63
31.7,120,35,11,400,350,15000,600,0,0,1,1,1167.9,0.053154,0.40889,0.39075,250.12
31.8,140,35,11,400,350,15000,600,0,0,1,1,1613,0.045934,0.36923,0.38052,265.58
31.9,160,35,11,400,350,15000,600,0,0,1,1,2068.8,0.039509,0.33147,0.36315,281.05
32,180,35,11,400,350,15000,600,0,0,1,1,2534,0.033754,0.29548,0.34285,296.51
32.1,120,20,14,400,350,15000,600,0,0,1,1,174.1,0.06711,0.50578,0.41317,224.82
32.2,140,20,14,400,350,15000,600,0,0,1,1,406.02,0.060538,0.47455,0.43355,236.06
32.3,160,20,14,400,350,15000,600,0,0,1,1,643.49,0.054564,0.41632,0.43056,247.31
32.4,180,20,14,400,350,15000,600,0,0,1,1,885.92,0.049109,0.38701,0.41476,258.56
32.5,120,25,14,400,350,15000,600,0,0,1,1,494.1,0.057481,0.43138,0.40887,241.69
32.6,140,25,14,400,350,15000,600,0,0,1,1,794.87,0.050428,0.39424,0.40044,255.74
32.7,160,25,14,400,350,15000,600,0,0,1,1,1102.8,0.044109,0.35875,0.38462,269.8
32.8,180,25,14,400,350,15000,600,0,0,1,1,1417.2,0.038416,0.3248,0.36562,283.86
32.9,120,30,14,400,350,15000,600,0,0,1,1,825.92,0.049109,0.38701,0.37323,258.56
33,140,30,14,400,350,15000,600,0,0,1,1,1197.9,0.041762,0.34499,0.36136,275.42
33.1,160,30,14,400,350,15000,600,0,0,1,1,1578.7,0.035263,0.30513,0.34263,292.29
33.2,180,30,14,400,350,15000,600,0,0,1,1,1967.5,0.029474,0.26727,0.32118,309.16
33.3,120,35,14,400,350,15000,600,0,0,1,1,1167.9,0.041762,0.34499,0.33992,275.42
33.4,140,35,14,400,350,15000,600,0,0,1,1,1613,0.034252,0.29868,0.32523,295.1
33.5,160,35,14,400,350,15000,600,0,0,1,1,2068.8,0.027682,0.25507,0.30419,314.78
33.6,180,35,14,400,350,15000,600,0,0,1,1,2534,0.021884,0.21389,0.28088,334.46
33.7,120,20,8,600,350,15000,600,0,0,1,1,171.13,0.0846,0.59806,0.4676,200.61
33.8,140,20,8,600,350,15000,600,0,0,1,1,403.05,0.079775,0.57881,0.49621,207.03
33.9,160,20,8,600,350,15000,600,0,0,1,1,640.52,0.075241,0.55992,0.5071,213.46
34,180,20,8,600,350,15000,600,0,0,1,1,882.95,0.070972,0.54136,0.50891,219.89
34.1,120,25,8,600,350,15000,600,0,0,1,1,491.13,0.077474,0.56932,0.44633,210.25
34.2,140,25,8,600,350,15000,600,0,0,1,1,791.9,0.072015,0.54597,0.47209,218.28
34.3,160,25,8,600,350,15000,600,0,0,1,1,1099.9,0.066945,0.52315,0.4803,226.31
34.4,180,25,8,600,350,15000,600,0,0,1,1,1414.3,0.062222,0.50084,0.4796,234.35
34.5,120,30,8,600,350,15000,600,0,0,1,1,822.95,0.070972,0.54136,0.42585,219.89
34.6,140,30,8,600,350,15000,600,0,0,1,1,1194.9,0.065016,0.51416,0.44901,229.53
34.7,160,30,8,600,350,15000,600,0,0,1,1,1575.7,0.05954,0.45381,0.45112,239.17
34.8,180,30,8,600,350,15000,600,0,0,1,1,1964.5,0.054489,0.42795,0.43793,248.8
34.9,120,35,8,600,350,15000,600,0,0,1,1,1164.9,0.065016,0.51416,0.40613,229.53
35,140,35,8,600,350,15000,600,0,0,1,1,1610,0.05867,0.44944,0.43518,240.77
35.1,160,35,8,600,350,15000,600,0,0,1,1,2065.8,0.052891,0.41951,0.42346,252.02
35.2,180,35,8,600,350,15000,600,0,0,1,1,2531.1,0.047605,0.39064,0.4081,263.26
35.3,120,20,11,600,350,15000,600,0,0,1,1,171.13,0.07415,0.55525,0.436,215.07
35.4,140,20,11,600,350,15000,600,0,0,1,1,403.05,0.068428,0.52994,0.46042,223.9
35.5,160,20,11,600,350,15000,600,0,0,1,1,640.52,0.06314,0.50526,0.4674,232.74
35.6,180,20,11,600,350,15000,600,0,0,1,1,882.95,0.058239,0.44727,0.45351,241.58
35.7,120,25,11,600,350,15000,600,0,0,1,1,491.13,0.065733,0.51752,0.40855,228.32
35.8,140,25,11,600,350,15000,600,0,0,1,1,791.9,0.059431,0.45326,0.43827,239.37
35.9,160,25,11,600,350,15000,600,0,0,1,1,1099.9,0.053684,0.42372,0.42684,250.41
36,180,25,11,600,350,15000,600,0,0,1,1,1414.3,0.048424,0.39521,0.41173,261.46
36.1,120,30,11,600,350,15000,600,0,0,1,1,822.95,0.058239,0.44727,0.41198,241.58
36.2,140,30,11,600,350,15000,600,0,0,1,1,1194.9,0.051525,0.41219,0.4052,254.83
36.3,160,30,11,600,350,15000,600,0,0,1,1,1575.7,0.045475,0.37858,0.39084,268.08
36.4,180,30,11,600,350,15000,600,0,0,1,1,1964.5,0.039995,0.34635,0.37315,281.34
36.5,120,35,11,600,350,15000,600,0,0,1,1,1164.9,0.051525,0.41219,0.38376,254.83
36.6,140,35,11,600,350,15000,600,0,0,1,1,1610,0.044525,0.37311,0.37412,270.29
36.7,160,35,11,600,350,15000,600,0,0,1,1,2065.8,0.038282,0.33589,0.35729,285.76
36.8,180,35,11,600,350,15000,600,0,0,1,1,2531.1,0.03268,0.3004,0.33748,301.22
36.9,120,20,14,600,350,15000,600,0,0,1,1,171.13,0.065016,0.51416,0.40613,229.53
37,140,20,14,600,350,15000,600,0,0,1,1,403.05,0.05867,0.44944,0.43518,240.77
37.1,160,20,14,600,350,15000,600,0,0,1,1,640.52,0.052891,0.41951,0.42346,252.02
37.2,180,20,14,600,350,15000,600,0,0,1,1,882.95,0.047605,0.39064,0.4081,263.26
37.3,120,25,14,600,350,15000,600,0,0,1,1,491.13,0.055714,0.43434,0.40155,246.39
37.4,140,25,14,600,350,15000,600,0,0,1,1,791.9,0.048884,0.39776,0.39367,260.45
37.5,160,25,14,600,350,15000,600,0,0,1,1,1099.9,0.042752,0.36278,0.37837,274.51
37.6,180,25,14,600,350,15000,600,0,0,1,1,1414.3,0.037218,0.32931,0.35985,288.57
37.7,120,30,14,600,350,15000,600,0,0,1,1,822.95,0.047605,0.39064,0.36657,263.26
37.8,140,30,14,600,350,15000,600,0,0,1,1,1194.9,0.040472,0.34922,0.35531,280.13
37.9,160,30,14,600,350,15000,600,0,0,1,1,1575.7,0.03415,0.30991,0.33712,297
38,180,30,14,600,350,15000,600,0,0,1,1,1964.5,0.028507,0.27256,0.31618,313.87
38.1,120,35,14,600,350,15000,600,0,0,1,1,1164.9,0.040472,0.34922,0.33387,280.13
38.2,140,35,14,600,350,15000,600,0,0,1,1,1610,0.033165,0.30356,0.31982,299.81
38.3,160,35,14,600,350,15000,600,0,0,1,1,2065.8,0.026758,0.26051,0.29935,319.49
38.4,180,35,14,600,350,15000,600,0,0,1,1,2531.1,0.021095,0.21984,0.27655,339.17
38.5,120,20,8,800,350,15000,600,0,0,1,1,168.67,0.081858,0.60545,0.45956,205.32
38.6,140,20,8,800,350,15000,600,0,0,1,1,400.59,0.077223,0.58648,0.48844,211.74
38.7,160,20,8,800,350,15000,600,0,0,1,1,638.06,0.072862,0.56784,0.4996,218.17
38.8,180,20,8,800,350,15000,600,0,0,1,1,880.49,0.06875,0.54955,0.50166,224.59
38.9,120,25,8,800,350,15000,600,0,0,1,1,488.67,0.07501,0.57712,0.4387,214.96
39,140,25,8,800,350,15000,600,0,0,1,1,789.44,0.069756,0.55409,0.46478,222.99
39.1,160,25,8,800,350,15000,600,0,0,1,1,1097.4,0.064867,0.53158,0.4733,231.02
39.2,180,25,8,800,350,15000,600,0,0,1,1,1411.8,0.060307,0.50958,0.47291,239.05
39.3,120,30,8,800,350,15000,600,0,0,1,1,820.49,0.06875,0.54955,0.4186,224.59
39.4,140,30,8,800,350,15000,600,0,0,1,1,1192.4,0.063006,0.52272,0.44213,234.23
39.5,160,30,8,800,350,15000,600,0,0,1,1,1573.3,0.057715,0.45665,0.44367,243.87
39.6,180,30,8,800,350,15000,600,0,0,1,1,1962.1,0.052827,0.43118,0.43088,253.51
39.7,120,35,8,800,350,15000,600,0,0,1,1,1162.4,0.063006,0.52272,0.39925,234.23
39.8,140,35,8,800,350,15000,600,0,0,1,1,1607.6,0.056874,0.45235,0.4278,245.48
39.9,160,35,8,800,350,15000,600,0,0,1,1,2063.3,0.051279,0.42287,0.41654,256.73
40,180,35,8,800,350,15000,600,0,0,1,1,2528.6,0.046154,0.39443,0.40159,267.97
40.1,120,20,11,800,350,15000,600,0,0,1,1,168.67,0.071812,0.56324,0.42856,219.78
40.2,140,20,11,800,350,15000,600,0,0,1,1,400.59,0.066298,0.53828,0.45333,228.61
40.3,160,20,11,800,350,15000,600,0,0,1,1,638.06,0.061194,0.51394,0.46065,237.45
40.4,180,20,11,800,350,15000,600,0,0,1,1,880.49,0.056457,0.45021,0.44617,246.28
40.5,120,25,11,800,350,15000,600,0,0,1,1,488.67,0.063698,0.52604,0.40163,233.03
40.6,140,25,11,800,350,15000,600,0,0,1,1,789.44,0.057609,0.45611,0.43084,244.07
40.7,160,25,11,800,350,15000,600,0,0,1,1,1097.4,0.052048,0.42702,0.41985,255.12
40.8,180,25,11,800,350,15000,600,0,0,1,1,1411.8,0.046948,0.39893,0.40516,266.16
40.9,120,30,11,800,350,15000,600,0,0,1,1,820.49,0.056457,0.45021,0.40464,246.28
41,140,30,11,800,350,15000,600,0,0,1,1,1192.4,0.049956,0.41566,0.39838,259.54
41.1,160,30,11,800,350,15000,600,0,0,1,1,1573.3,0.044086,0.38254,0.38451,272.79
41.2,180,30,11,800,350,15000,600,0,0,1,1,1962.1,0.038761,0.35076,0.36727,286.05
41.3,120,35,11,800,350,15000,600,0,0,1,1,1162.4,0.049956,0.41566,0.37694,259.54
41.4,140,35,11,800,350,15000,600,0,0,1,1,1607.6,0.043163,0.37715,0.36787,275
41.5,160,35,11,800,350,15000,600,0,0,1,1,2063.3,0.037094,0.34045,0.35156,290.46
41.6,180,35,11,800,350,15000,600,0,0,1,1,2528.6,0.031638,0.30544,0.33223,305.93
41.7,120,20,14,800,350,15000,600,0,0,1,1,168.67,0.063006,0.52272,0.39925,234.23
41.8,140,20,14,800,350,15000,600,0,0,1,1,400.59,0.056874,0.45235,0.4278,245.48
41.9,160,20,14,800,350,15000,600,0,0,1,1,638.06,0.051279,0.42287,0.41654,256.73
42,180,20,14,800,350,15000,600,0,0,1,1,880.49,0.046154,0.39443,0.40159,267.97
42.1,120,25,14,800,350,15000,600,0,0,1,1,488.67,0.054014,0.43748,0.3944,251.1
42.2,140,25,14,800,350,15000,600,0,0,1,1,789.44,0.047394,0.40144,0.38707,265.16
42.3,160,25,14,800,350,15000,600,0,0,1,1,1097.4,0.041441,0.36697,0.37226,279.22
42.4,180,25,14,800,350,15000,600,0,0,1,1,1411.8,0.036059,0.33396,0.35421,293.27
42.5,120,30,14,800,350,15000,600,0,0,1,1,820.49,0.046154,0.39443,0.36007,267.97
42.6,140,30,14,800,350,15000,600,0,0,1,1,1192.4,0.039225,0.3536,0.3494,284.84
42.7,160,30,14,800,350,15000,600,0,0,1,1,1573.3,0.033071,0.31483,0.33175,301.71
42.8,180,30,14,800,350,15000,600,0,0,1,1,1962.1,0.027568,0.27796,0.31129,318.58
42.9,120,35,14,800,350,15000,600,0,0,1,1,1162.4,0.039225,0.3536,0.32796,284.84
43,140,35,14,800,350,15000,600,0,0,1,1,1607.6,0.032111,0.30855,0.31453,304.52
43.1,160,35,14,800,350,15000,600,0,0,1,1,2063.3,0.025861,0.26606,0.29461,324.2
43.2,180,35,14,800,350,15000,600,0,0,1,1,2528.6,0.020327,0.22589,0.2723,343.88
43.3,120,20,8,400,150,25000,600,0,0,1,1,574.1,0.071734,0.54726,0.42831,224.79
43.4,140,20,8,400,150,25000,600,0,0,1,1,806.02,0.067772,0.52933,0.45825,231.22
43.5,160,20,8,400,150,25000,600,0,0,1,1,1043.5,0.064023,0.51173,0.47043,237.64
43.6,180,20,8,400,150,25000,600,0,0,1,1,1285.9,0.060472,0.49443,0.47349,244.07
43.7,120,25,8,400,150,25000,600,0,0,1,1,894.1,0.065872,0.52049,0.40902,234.43
43.8,140,25,8,400,150,25000,600,0,0,1,1,1194.9,0.061342,0.49873,0.43636,242.46
43.9,160,25,8,400,150,25000,600,0,0,1,1,1502.8,0.057103,0.44281,0.44115,250.5
44,180,25,8,400,150,25000,600,0,0,1,1,1817.2,0.053128,0.42198,0.43216,258.53
44.1,120,30,8,400,150,25000,600,0,0,1,1,1225.9,0.060472,0.49443,0.39044,244.07
44.2,140,30,8,400,150,25000,600,0,0,1,1,1597.9,0.055483,0.43442,0.42202,253.71
44.3,160,30,8,400,150,25000,600,0,0,1,1,1978.7,0.050859,0.40973,0.41472,263.35
44.4,180,30,8,400,150,25000,600,0,0,1,1,2367.5,0.046561,0.38577,0.40343,272.99
44.5,120,35,8,400,150,25000,600,0,0,1,1,1567.9,0.055483,0.43442,0.40058,253.71
44.6,140,35,8,400,150,25000,600,0,0,1,1,2013,0.050121,0.40569,0.3991,264.95
44.7,160,35,8,400,150,25000,600,0,0,1,1,2468.8,0.045196,0.37794,0.38957,276.2
44.8,180,35,8,400,150,25000,600,0,0,1,1,2934,0.040656,0.35113,0.37626,287.45
44.9,120,20,11,400,150,25000,600,0,0,1,1,574.1,0.063117,0.50738,0.39964,239.25
45,140,20,11,400,150,25000,600,0,0,1,1,806.02,0.058346,0.44916,0.43386,248.09
45.1,160,20,11,400,150,25000,600,0,0,1,1,1043.5,0.053903,0.42611,0.42777,256.92
45.2,180,20,11,400,150,25000,600,0,0,1,1,1285.9,0.049755,0.40367,0.41759,265.76
45.3,120,25,11,400,150,25000,600,0,0,1,1,894.1,0.056086,0.43756,0.40309,252.5
45.4,140,25,11,400,150,25000,600,0,0,1,1,1194.9,0.050766,0.40922,0.40191,263.55
45.5,160,25,11,400,150,25000,600,0,0,1,1,1502.8,0.045874,0.38185,0.39265,274.59
45.6,180,25,11,400,150,25000,600,0,0,1,1,1817.2,0.041361,0.35538,0.37958,285.64
45.7,120,30,11,400,150,25000,600,0,0,1,1,1225.9,0.049755,0.40367,0.37606,265.76
45.8,140,30,11,400,150,25000,600,0,0,1,1,1597.9,0.044026,0.37115,0.37184,279.01
45.9,160,30,11,400,150,25000,600,0,0,1,1,1978.7,0.038817,0.33992,0.35985,292.27
46,180,30,11,400,150,25000,600,0,0,1,1,2367.5,0.034059,0.30989,0.34437,305.52
46.1,120,35,11,400,150,25000,600,0,0,1,1,1567.9,0.044026,0.37115,0.3504,279.01
46.2,140,35,11,400,150,25000,600,0,0,1,1,2013,0.037994,0.33483,0.34351,294.47
46.3,160,35,11,400,150,25000,600,0,0,1,1,2468.8,0.032564,0.30014,0.32921,309.94
46.4,180,35,11,400,150,25000,600,0,0,1,1,2934,0.02765,0.26696,0.31172,325.4
46.5,120,20,14,400,150,25000,600,0,0,1,1,574.1,0.055483,0.43442,0.40058,253.71
46.6,140,20,14,400,150,25000,600,0,0,1,1,806.02,0.050121,0.40569,0.3991,264.95
46.7,160,20,14,400,150,25000,600,0,0,1,1,1043.5,0.045196,0.37794,0.38957,276.2
46.8,180,20,14,400,150,25000,600,0,0,1,1,1285.9,0.040656,0.35113,0.37626,287.45
46.9,120,25,14,400,150,25000,600,0,0,1,1,894.1,0.047607,0.3917,0.36658,270.58
47,140,25,14,400,150,25000,600,0,0,1,1,1194.9,0.041757,0.35775,0.36134,284.63
47.1,160,25,14,400,150,25000,600,0,0,1,1,1502.8,0.036457,0.32521,0.34847,298.69
47.2,180,25,14,400,150,25000,600,0,0,1,1,1817.2,0.031634,0.294,0.33221,312.75
47.3,120,30,14,400,150,25000,600,0,0,1,1,1225.9,0.040656,0.35113,0.33473,287.45
47.4,140,30,14,400,150,25000,600,0,0,1,1,1597.9,0.034475,0.31257,0.32634,304.31
47.5,160,30,14,400,150,25000,600,0,0,1,1,1978.7,0.028943,0.27586,0.31075,321.18
47.6,180,30,14,400,150,25000,600,0,0,1,1,2367.5,0.023964,0.24087,0.29217,338.05
47.7,120,35,14,400,150,25000,600,0,0,1,1,1567.9,0.034475,0.31257,0.3049,304.31
47.8,140,35,14,400,150,25000,600,0,0,1,1,2013,0.028077,0.26992,0.29386,323.99
47.9,160,35,14,400,150,25000,600,0,0,1,1,2468.8,0.022413,0.22956,0.27608,343.67
48,180,35,14,400,150,25000,600,0,0,1,1,2934,0.017361,0.1321,0.1321,363.35
48.1,120,20,8,600,150,25000,600,0,0,1,1,571.13,0.069545,0.55559,0.42121,229.5
48.2,140,20,8,600,150,25000,600,0,0,1,1,803.05,0.065721,0.53791,0.45139,235.92
48.3,160,20,8,600,150,25000,600,0,0,1,1,1040.5,0.062099,0.52053,0.4638,242.35
48.4,180,20,8,600,150,25000,600,0,0,1,1,1282.9,0.058665,0.46283,0.45525,248.78
48.5,120,25,8,600,150,25000,600,0,0,1,1,891.13,0.063886,0.52918,0.40228,239.14
48.6,140,25,8,600,150,25000,600,0,0,1,1,1191.9,0.059507,0.46708,0.43858,247.17
48.7,160,25,8,600,150,25000,600,0,0,1,1,1499.9,0.055404,0.44604,0.43409,255.2
48.8,180,25,8,600,150,25000,600,0,0,1,1,1814.3,0.051552,0.42551,0.4254,263.24
48.9,120,30,8,600,150,25000,600,0,0,1,1,1222.9,0.058665,0.46283,0.41372,248.78
49,140,30,8,600,150,25000,600,0,0,1,1,1594.9,0.053834,0.43776,0.41508,258.42
49.1,160,30,8,600,150,25000,600,0,0,1,1,1975.7,0.049351,0.41343,0.40813,268.06
49.2,180,30,8,600,150,25000,600,0,0,1,1,2364.5,0.045179,0.38981,0.39718,277.69
49.3,120,35,8,600,150,25000,600,0,0,1,1,1564.9,0.053834,0.43776,0.39364,258.42
49.4,140,35,8,600,150,25000,600,0,0,1,1,2010,0.048635,0.40945,0.39258,269.66
49.5,160,35,8,600,150,25000,600,0,0,1,1,2465.8,0.043851,0.38209,0.38343,280.91
49.6,180,35,8,600,150,25000,600,0,0,1,1,2931.1,0.039436,0.35565,0.37049,292.15
49.7,120,20,11,600,150,25000,600,0,0,1,1,571.13,0.061224,0.51624,0.39307,243.96
49.8,140,20,11,600,150,25000,600,0,0,1,1,803.05,0.056608,0.4523,0.4267,252.79
49.9,160,20,11,600,150,25000,600,0,0,1,1,1040.5,0.052303,0.42957,0.42095,261.63
50,180,20,11,600,150,25000,600,0,0,1,1,1282.9,0.04828,0.40746,0.4111,270.47
50.1,120,25,11,600,150,25000,600,0,0,1,1,891.13,0.054418,0.44086,0.39611,257.21
50.2,140,25,11,600,150,25000,600,0,0,1,1,1191.9,0.049261,0.41293,0.39534,268.26
50.3,160,25,11,600,150,25000,600,0,0,1,1,1499.9,0.044511,0.38594,0.38645,279.3
50.4,180,25,11,600,150,25000,600,0,0,1,1,1814.3,0.040123,0.35984,0.37375,290.35
50.5,120,30,11,600,150,25000,600,0,0,1,1,1222.9,0.04828,0.40746,0.36957,270.47
50.6,140,30,11,600,150,25000,600,0,0,1,1,1594.9,0.042715,0.3754,0.36579,283.72
50.7,160,30,11,600,150,25000,600,0,0,1,1,1975.7,0.037647,0.34458,0.35423,296.97
50.8,180,30,11,600,150,25000,600,0,0,1,1,2364.5,0.033011,0.31495,0.33914,310.23
50.9,120,35,11,600,150,25000,600,0,0,1,1,1564.9,0.042715,0.3754,0.34435,283.72
51,140,35,11,600,150,25000,600,0,0,1,1,2010,0.036846,0.33957,0.33796,299.18
51.1,160,35,11,600,150,25000,600,0,0,1,1,2465.8,0.031553,0.30532,0.32411,314.65
51.2,180,35,11,600,150,25000,600,0,0,1,1,2931.1,0.026756,0.27256,0.30703,330.11
51.3,120,20,14,600,150,25000,600,0,0,1,1,571.13,0.053834,0.43776,0.39364,258.42
51.4,140,20,14,600,150,25000,600,0,0,1,1,803.05,0.048635,0.40945,0.39258,269.66
51.5,160,20,14,600,150,25000,600,0,0,1,1,1040.5,0.043851,0.38209,0.38343,280.91
51.6,180,20,14,600,150,25000,600,0,0,1,1,1282.9,0.039436,0.35565,0.37049,292.15
51.7,120,25,14,600,150,25000,600,0,0,1,1,891.13,0.046194,0.39565,0.36025,275.28
51.8,140,25,14,600,150,25000,600,0,0,1,1,1191.9,0.040508,0.36218,0.35548,289.34
51.9,160,25,14,600,150,25000,600,0,0,1,1,1499.9,0.035349,0.33007,0.34304,303.4
52,180,25,14,600,150,25000,600,0,0,1,1,1814.3,0.030646,0.29926,0.32719,317.46
52.1,120,30,14,600,150,25000,600,0,0,1,1,1222.9,0.039436,0.35565,0.32897,292.15
52.2,140,30,14,600,150,25000,600,0,0,1,1,1594.9,0.033416,0.3176,0.32108,309.02
52.3,160,30,14,600,150,25000,600,0,0,1,1,1975.7,0.02802,0.28136,0.30596,325.89
52.4,180,30,14,600,150,25000,600,0,0,1,1,2364.5,0.023154,0.24678,0.28779,342.76
52.5,120,35,14,600,150,25000,600,0,0,1,1,1564.9,0.033416,0.3176,0.29964,309.02
52.6,140,35,14,600,150,25000,600,0,0,1,1,2010,0.027174,0.27548,0.28913,328.7
52.7,160,35,14,600,150,25000,600,0,0,1,1,2465.8,0.021637,0.23561,0.27184,348.38
52.8,180,35,14,600,150,25000,600,0,0,1,1,2931.1,0.016692,0.12733,0.12733,368.06
52.9,120,20,8,800,150,25000,600,0,0,1,1,568.67,0.067443,0.56409,0.41428,234.21
53,140,20,8,800,150,25000,600,0,0,1,1,800.59,0.06375,0.54664,0.44469,240.63
53.1,160,20,8,800,150,25000,600,0,0,1,1,1038.1,0.060249,0.52949,0.45733,247.06
53.2,180,20,8,800,150,25000,600,0,0,1,1,1280.5,0.056926,0.46598,0.44811,253.48
53.3,120,25,8,800,150,25000,600,0,0,1,1,888.67,0.061977,0.53803,0.39569,243.85
53.4,140,25,8,800,150,25000,600,0,0,1,1,1189.4,0.057741,0.47016,0.43138,251.88
53.5,160,25,8,800,150,25000,600,0,0,1,1,1497.4,0.053767,0.44942,0.42719,259.91
53.6,180,25,8,800,150,25000,600,0,0,1,1,1811.8,0.050031,0.42919,0.4188,267.94
53.7,120,30,8,800,150,25000,600,0,0,1,1,1220.5,0.056926,0.46598,0.40658,253.48
53.8,140,30,8,800,150,25000,600,0,0,1,1,1592.4,0.052245,0.44127,0.4083,263.12
53.9,160,30,8,800,150,25000,600,0,0,1,1,1973.3,0.047895,0.41729,0.4017,272.76
54,180,30,8,800,150,25000,600,0,0,1,1,2362.1,0.043842,0.394,0.39108,282.4
54.1,120,35,8,800,150,25000,600,0,0,1,1,1562.4,0.052245,0.44127,0.38686,263.12
54.2,140,35,8,800,150,25000,600,0,0,1,1,2007.6,0.0472,0.41336,0.3862,274.37
54.3,160,35,8,800,150,25000,600,0,0,1,1,2463.3,0.042552,0.38638,0.37744,285.62
54.4,180,35,8,800,150,25000,600,0,0,1,1,2928.6,0.038256,0.3603,0.36485,296.86
54.5,120,20,11,800,150,25000,600,0,0,1,1,568.67,0.059402,0.47861,0.41672,248.67
54.6,140,20,11,800,150,25000,600,0,0,1,1,800.59,0.054933,0.45559,0.41971,257.5
54.7,160,20,11,800,150,25000,600,0,0,1,1,1038.1,0.05076,0.4332,0.41429,266.34
